order_id,order_date,ship_date,order_priority,country_code,product_id,sales_channel,units_sold,unit_price,unit_cost,product_name,country,region,sub_region,revenue,total_cost,profit,margin_%
195259082,2013-09-26,2013-10-11,L,GRC,7940,Online,356,668.27,502.54,Household,Greece,Europe,Southern Europe,237904.12,178904.24000000002,58999.879999999976,24.799856345489086
196346127,2011-02-28,2011-04-12,H,ARM,8969,Online,2037,152.58,97.44,Snacks,Armenia,Asia,Western Asia,310805.46,198485.28,112320.18000000002,36.13841918993315
198537814,2011-11-26,2011-12-19,C,DNK,8875,Online,606,421.89,364.69,Meat,Denmark,Europe,Northern Europe,255665.34,221002.13999999998,34663.20000000001,13.558036455000122
200354850,2014-04-01,2014-05-04,H,MKD,7331,Offline,8307,255.28,159.42,Baby Food,Macedonia,Europe,Southern Europe,2120610.96,1324301.94,796309.02,37.550924475086184
200432097,2012-01-17,2012-01-31,L,PRT,7940,Online,1167,668.27,502.54,Household,Portugal,Europe,Southern Europe,779871.09,586464.18,193406.90999999992,24.799856345489086
200507199,2014-02-09,2014-02-25,C,BGR,8681,Offline,3391,651.21,524.96,Office Supplies,Bulgaria,Europe,Eastern Europe,2208253.1100000003,1780139.36,428113.75000000023,19.386987300563575
201294267,2013-01-09,2013-02-09,L,SMR,8969,Offline,6302,152.58,97.44,Snacks,San Marino,Europe,Southern Europe,961559.16,614066.88,347492.28,36.13841918993315
202047002,2012-01-29,2012-03-06,H,UKR,8293,Online,9053,437.2,263.33,Cosmetics,Ukraine,Europe,Eastern Europe,3957971.6,2383926.4899999998,1574045.1100000003,39.76898444647759
203036630,2015-06-24,2015-07-28,L,GEO,7331,Online,1905,255.28,159.42,Baby Food,Georgia,Asia,Western Asia,486308.4,303695.1,182613.30000000005,37.55092447508619
203955876,2010-06-15,2010-07-18,M,ISL,2103,Online,3931,205.7,117.11,Cereal,Iceland,Europe,Northern Europe,808606.7,460359.41,348247.29,43.06757413709285
204392325,2011-08-20,2011-09-26,H,HUN,8681,Online,3086,651.21,524.96,Office Supplies,Hungary,Europe,Eastern Europe,2009634.06,1620026.56,389607.5,19.386987300563565
204418504,2015-08-07,2015-09-03,C,DEU,5988,Offline,833,154.06,90.93,Vegetables,Germany,Europe,Western Europe,128331.98,75744.69,52587.28999999999,40.97754121770738
205354487,2012-02-12,2012-02-20,H,BIH,8293,Offline,7811,437.2,263.33,Cosmetics,Bosnia and Herzegovina,Europe,Southern Europe,3414969.1999999997,2056870.63,1358098.5699999998,39.76898444647758
208238399,2015-08-29,2015-10-15,L,ALB,8293,Offline,1224,437.2,263.33,Cosmetics,Albania,Europe,Southern Europe,535132.7999999999,322315.92,212816.87999999995,39.76898444647758
208365428,2015-11-27,2015-12-29,M,POL,8681,Offline,8815,651.21,524.96,Office Supplies,Poland,Europe,Eastern Europe,5740416.15,4627522.4,1112893.75,19.386987300563565
209357202,2015-01-14,2015-01-22,H,SVK,2103,Online,2303,205.7,117.11,Cereal,Slovakia,Europe,Eastern Europe,473727.1,269704.33,204022.76999999996,43.06757413709285
209445178,2014-03-18,2014-04-20,M,CHE,8293,Offline,8337,437.2,263.33,Cosmetics,Switzerland,Europe,Western Europe,3644936.4,2195382.21,1449554.19,39.76898444647758
209598815,2013-01-09,2013-01-11,L,CYP,2455,Offline,3802,109.28,35.84,Clothes,Cyprus,Asia,Western Asia,415482.56,136263.68000000002,279218.88,67.20351390922401
209736573,2014-08-24,2014-09-24,C,SRB,8681,Offline,4568,651.21,524.96,Office Supplies,Serbia,Europe,Southern Europe,2974727.2800000003,2398017.2800000003,576710.0,19.386987300563565
211344611,2010-03-01,2010-03-23,L,BGR,8969,Offline,422,152.58,97.44,Snacks,Bulgaria,Europe,Eastern Europe,64388.76,41119.68,23269.08,36.13841918993315
212106788,2011-08-23,2011-09-26,H,LTU,8681,Online,5967,651.21,524.96,Office Supplies,Lithuania,Europe,Northern Europe,3885770.0700000003,3132436.3200000003,753333.75,19.386987300563565
212319648,2015-04-30,2015-05-15,L,MKD,1270,Offline,8957,47.45,31.79,Beverages,Macedonia,Europe,Southern Europe,425009.65,284743.02999999997,140266.62000000005,33.003161222339315
212903726,2015-02-26,2015-02-26,L,AND,8875,Online,1798,421.89,364.69,Meat,Andorra,Europe,Southern Europe,758558.22,655712.62,102845.59999999998,13.558036455000117
214033257,2015-11-29,2015-12-03,L,RUS,8969,Offline,6052,152.58,97.44,Snacks,Russia,Europe,Eastern Europe,923414.16,589706.88,333707.28,36.13841918993315
214292466,2012-03-20,2012-04-13,L,CHE,8969,Online,2758,152.58,97.44,Snacks,Switzerland,Europe,Western Europe,420815.64,268739.52,152076.12,36.138419189933146
215540015,2012-12-21,2012-12-24,M,ROU,3127,Offline,1935,81.73,56.67,Personal Care,Romania,Europe,Eastern Europe,158147.55000000002,109656.45,48491.10000000002,30.661935641747224
215584218,2017-06-07,2017-06-21,M,BLR,5988,Offline,5016,154.06,90.93,Vegetables,Belarus,Europe,Eastern Europe,772764.96,456104.88000000006,316660.0799999999,40.977541217707376
216278588,2015-12-19,2015-12-19,M,LUX,8875,Online,495,421.89,364.69,Meat,Luxembourg,Europe,Western Europe,208835.55,180521.55,28314.0,13.558036455000119
217248904,2012-05-05,2012-06-15,C,SVK,8681,Online,7633,651.21,524.96,Office Supplies,Slovakia,Europe,Eastern Europe,4970685.930000001,4007019.68,963666.2500000005,19.386987300563575
217859160,2016-02-19,2016-03-05,L,EST,1270,Offline,8222,47.45,31.79,Beverages,Estonia,Europe,Northern Europe,390133.9,261377.38,128756.52000000002,33.00316122233931
217920958,2011-05-06,2011-06-25,H,HUN,7331,Online,6509,255.28,159.42,Baby Food,Hungary,Europe,Eastern Europe,1661617.52,1037664.7799999999,623952.7400000001,37.550924475086184
219451320,2014-06-18,2014-07-02,M,UKR,8875,Offline,9377,421.89,364.69,Meat,Ukraine,Europe,Eastern Europe,3956062.53,3419698.13,536364.3999999999,13.558036455000117
220607459,2013-10-14,2013-10-17,C,EST,2103,Online,1504,205.7,117.11,Cereal,Estonia,Europe,Northern Europe,309372.8,176133.44,133239.36,43.06757413709285
221628844,2011-07-28,2011-09-01,M,RUS,2455,Offline,3755,109.28,35.84,Clothes,Russia,Europe,Eastern Europe,410346.4,134579.2,275767.2,67.20351390922401
222720611,2010-03-16,2010-04-01,L,MLT,7331,Offline,6833,255.28,159.42,Baby Food,Malta,Europe,Southern Europe,1744328.24,1089316.8599999999,655011.3800000001,37.55092447508619
223199975,2016-11-21,2017-01-04,L,DNK,1270,Online,8687,47.45,31.79,Beverages,Denmark,Europe,Northern Europe,412198.15,276159.73,136038.42000000004,33.00316122233931
223869454,2010-05-30,2010-06-27,L,IRL,4594,Online,6801,9.33,6.92,Fruits,Ireland,Europe,Northern Europe,63453.33,47062.92,16390.410000000003,25.830653804930336
224647080,2014-06-23,2014-07-30,H,SVK,8681,Offline,6918,651.21,524.96,Office Supplies,Slovakia,Europe,Eastern Europe,4505070.78,3631673.2800000003,873397.5,19.386987300563565
228211200,2012-11-30,2012-12-03,H,SMR,8293,Online,1620,437.2,263.33,Cosmetics,San Marino,Europe,Southern Europe,708264.0,426594.6,281669.4,39.76898444647759
229105556,2010-06-14,2010-08-03,L,UNKNOWN,8875,Offline,6280,421.89,364.69,Meat,,,,2649469.1999999997,2290253.2,359215.99999999953,13.558036455000103
229355323,2011-11-28,2011-12-10,L,LIE,5988,Offline,192,154.06,90.93,Vegetables,Liechtenstein,Europe,Western Europe,29579.52,17458.56,12120.96,40.97754121770738
229693067,2012-07-15,2012-07-15,L,LIE,8293,Online,138,437.2,263.33,Cosmetics,Liechtenstein,Europe,Western Europe,60333.6,36339.54,23994.059999999998,39.76898444647758
231341445,2015-08-28,2015-10-07,M,BIH,1270,Online,7929,47.45,31.79,Beverages,Bosnia and Herzegovina,Europe,Southern Europe,376231.05000000005,252062.91,124168.14000000004,33.00316122233931
231369769,2015-05-09,2015-05-16,M,SVK,2455,Online,6311,109.28,35.84,Clothes,Slovakia,Europe,Eastern Europe,689666.08,226186.24000000002,463479.83999999997,67.20351390922401
231450879,2010-01-03,2010-02-22,L,ARM,2455,Online,313,109.28,35.84,Clothes,Armenia,Asia,Western Asia,34204.64,11217.920000000002,22986.719999999998,67.20351390922401
231861150,2014-10-17,2014-11-01,L,BLR,8293,Online,1722,437.2,263.33,Cosmetics,Belarus,Europe,Eastern Europe,752858.4,453454.25999999995,299404.1400000001,39.768984446477596
232196319,2017-07-07,2017-08-04,L,POL,7940,Offline,905,668.27,502.54,Household,Poland,Europe,Eastern Europe,604784.35,454798.7,149985.64999999997,24.799856345489093
233440434,2016-01-05,2016-02-17,M,BEL,8681,Offline,9067,651.21,524.96,Office Supplies,Belgium,Europe,Western Europe,5904521.07,4759812.32,1144708.75,19.386987300563565
233709084,2014-09-28,2014-10-16,M,LVA,2455,Offline,8566,109.28,35.84,Clothes,Latvia,Europe,Northern Europe,936092.48,307005.44,629087.04,67.20351390922403
233811223,2017-07-20,2017-07-20,C,CHE,8293,Online,8792,437.2,263.33,Cosmetics,Switzerland,Europe,Western Europe,3843862.4,2315197.36,1528665.04,39.76898444647758
234082448,2014-03-09,2014-03-09,C,MNE,2455,Online,9053,109.28,35.84,Clothes,Montenegro,Europe,Southern Europe,989311.84,324459.52,664852.32,67.20351390922401
236042392,2013-12-19,2014-01-26,H,DEU,8681,Offline,9044,651.21,524.96,Office Supplies,Germany,Europe,Western Europe,5889543.24,4747738.24,1141805.0,19.386987300563565
238170993,2012-12-22,2013-02-07,L,NOR,1270,Offline,8944,47.45,31.79,Beverages,Norway,Europe,Northern Europe,424392.80000000005,284329.76,140063.04000000004,33.00316122233931
239048612,2016-07-17,2016-07-26,L,SMR,3127,Online,8651,81.73,56.67,Personal Care,San Marino,Europe,Southern Europe,707046.23,490252.17000000004,216794.05999999994,30.661935641747206
239386355,2017-03-04,2017-04-20,L,SMR,8681,Offline,8597,651.21,524.96,Office Supplies,San Marino,Europe,Southern Europe,5598452.37,4513081.12,1085371.25,19.386987300563565
239554154,2012-01-18,2012-02-13,L,ISL,8681,Offline,8253,651.21,524.96,Office Supplies,Iceland,Europe,Northern Europe,5374436.13,4332494.88,1041941.25,19.386987300563565
241392648,2017-02-22,2017-03-16,H,MKD,7940,Online,2304,668.27,502.54,Household,Macedonia,Europe,Southern Europe,1539694.08,1157852.1600000001,381841.9199999999,24.799856345489093
242168128,2010-05-02,2010-05-03,M,CZE,1270,Online,1785,47.45,31.79,Beverages,Czech Republic,Europe,Eastern Europe,84698.25,56745.15,27953.1,33.0031612223393
242265546,2011-12-06,2012-01-07,L,LUX,4594,Offline,614,9.33,6.92,Fruits,Luxembourg,Europe,Western Europe,5728.62,4248.88,1479.7399999999998,25.830653804930332
243070638,2011-05-05,2011-05-22,M,MLT,8681,Offline,8858,651.21,524.96,Office Supplies,Malta,Europe,Southern Europe,5768418.180000001,4650095.680000001,1118322.5,19.38698730056356
243144452,2014-06-14,2014-07-16,H,GEO,2103,Online,701,205.7,117.11,Cereal,Georgia,Asia,Western Asia,144195.69999999998,82094.11,62101.58999999998,43.06757413709285
243226420,2013-06-17,2013-07-03,H,UNKNOWN,1270,Offline,4958,47.45,31.79,Beverages,,,,235257.1,157614.82,77642.28,33.00316122233931
243340575,2016-08-06,2016-09-04,C,MNE,1270,Offline,8739,47.45,31.79,Beverages,Montenegro,Europe,Southern Europe,414665.55000000005,277812.81,136852.74000000005,33.00316122233931
243391644,2010-06-06,2010-06-27,C,SVN,3127,Online,3851,81.73,56.67,Personal Care,Slovenia,Europe,Southern Europe,314742.23000000004,218236.17,96506.06000000003,30.661935641747224
243521249,2016-02-26,2016-03-28,L,CHE,8293,Online,2204,437.2,263.33,Cosmetics,Switzerland,Europe,Western Europe,963588.7999999999,580379.32,383209.48,39.76898444647758
243684327,2017-05-23,2017-05-30,H,IRL,7331,Online,462,255.28,159.42,Baby Food,Ireland,Europe,Northern Europe,117939.36,73652.04,44287.32000000001,37.550924475086184
244023358,2016-12-21,2017-01-22,L,BEL,1270,Offline,789,47.45,31.79,Beverages,Belgium,Europe,Western Europe,37438.05,25082.309999999998,12355.740000000005,33.003161222339315
245440852,2015-11-28,2015-12-17,L,FRA,8875,Online,257,421.89,364.69,Meat,France,Europe,Western Europe,108425.73,93725.33,14700.399999999994,13.558036455000114
245556294,2010-06-05,2010-06-25,C,AND,3127,Online,4419,81.73,56.67,Personal Care,Andorra,Europe,Southern Europe,361164.87,250424.73,110740.13999999998,30.661935641747213
246603858,2012-03-05,2012-04-15,H,LVA,8293,Offline,4417,437.2,263.33,Cosmetics,Latvia,Europe,Northern Europe,1931112.4,1163128.6099999999,767983.79,39.76898444647759
246922719,2015-07-13,2015-07-29,H,ALB,8681,Online,8775,651.21,524.96,Office Supplies,Albania,Europe,Southern Europe,5714367.75,4606524.0,1107843.75,19.386987300563565
249039304,2014-03-17,2014-05-01,L,RUS,5988,Offline,5119,154.06,90.93,Vegetables,Russia,Europe,Eastern Europe,788633.14,465470.67000000004,323162.47,40.97754121770738
249606645,2012-06-29,2012-08-14,C,LIE,4594,Offline,3008,9.33,6.92,Fruits,Liechtenstein,Europe,Western Europe,28064.64,20815.36,7249.279999999999,25.830653804930332
249765861,2016-11-13,2016-11-24,M,GBR,2455,Online,123,109.28,35.84,Clothes,United Kingdom,Europe,Northern Europe,13441.44,4408.320000000001,9033.119999999999,67.203513909224
250848186,2013-01-30,2013-03-07,M,LUX,2455,Online,407,109.28,35.84,Clothes,Luxembourg,Europe,Western Europe,44476.96,14586.880000000001,29890.079999999998,67.20351390922401
251208674,2015-06-02,2015-07-19,M,ARM,8875,Offline,7084,421.89,364.69,Meat,Armenia,Asia,Western Asia,2988668.76,2583463.96,405204.7999999998,13.558036455000114
251823222,2010-09-03,2010-10-01,L,GBR,2455,Online,8942,109.28,35.84,Clothes,United Kingdom,Europe,Northern Europe,977181.76,320481.28,656700.48,67.20351390922401
251907765,2015-03-01,2015-04-07,C,UNKNOWN,8969,Offline,3961,152.58,97.44,Snacks,,,,604369.38,385959.83999999997,218409.54000000004,36.13841918993316
252541625,2017-06-09,2017-07-05,C,UNKNOWN,7331,Offline,1534,255.28,159.42,Baby Food,,,,391599.52,244550.27999999997,147049.24000000005,37.55092447508619
253055322,2016-05-31,2016-06-12,H,ROU,1270,Online,3548,47.45,31.79,Beverages,Romania,Europe,Eastern Europe,168352.6,112790.92,55561.68000000001,33.00316122233931
253211104,2010-12-16,2010-12-27,C,RUS,8681,Online,9648,651.21,524.96,Office Supplies,Russia,Europe,Eastern Europe,6282874.08,5064814.08,1218060.0,19.386987300563565
255047452,2012-10-01,2012-10-30,H,CYP,8969,Online,3064,152.58,97.44,Snacks,Cyprus,Asia,Western Asia,467505.12000000005,298556.16,168948.96000000008,36.13841918993316
256095016,2014-07-02,2014-08-21,H,MNE,8681,Offline,3061,651.21,524.96,Office Supplies,Montenegro,Europe,Southern Europe,1993353.81,1606902.56,386451.25,19.386987300563565
259006392,2013-05-22,2013-06-06,C,HRV,8681,Online,4602,651.21,524.96,Office Supplies,Croatia,Europe,Southern Europe,2996868.4200000004,2415865.9200000004,581002.5,19.38698730056356
259032571,2017-05-09,2017-05-13,L,BEL,5988,Online,2349,154.06,90.93,Vegetables,Belgium,Europe,Western Europe,361886.94,213594.57,148292.37,40.97754121770738
260630738,2015-11-05,2015-12-19,M,UNKNOWN,8293,Online,5282,437.2,263.33,Cosmetics,,,,2309290.4,1390909.0599999998,918381.3400000001,39.76898444647759
261187350,2012-10-02,2012-10-03,C,IRL,2455,Online,9996,109.28,35.84,Clothes,Ireland,Europe,Northern Europe,1092362.8800000001,358256.64,734106.2400000001,67.20351390922401
261640536,2015-06-22,2015-08-01,M,BIH,7940,Offline,4104,668.27,502.54,Household,Bosnia and Herzegovina,Europe,Southern Europe,2742580.08,2062424.1600000001,680155.9199999999,24.799856345489097
262177836,2012-12-06,2013-01-16,H,ESP,4594,Offline,3103,9.33,6.92,Fruits,Spain,Europe,Southern Europe,28950.99,21472.76,7478.230000000003,25.830653804930343
263098371,2014-06-08,2014-07-04,L,MCO,3127,Online,5509,81.73,56.67,Personal Care,Monaco,Europe,Western Europe,450250.57,312195.03,138055.53999999998,30.661935641747213
263427960,2011-08-06,2011-09-20,H,AUT,4594,Offline,3042,9.33,6.92,Fruits,Austria,Europe,Western Europe,28381.86,21050.64,7331.220000000001,25.830653804930336
263647687,2012-03-23,2012-03-30,M,UNKNOWN,2455,Online,8064,109.28,35.84,Clothes,,,,881233.92,289013.76,592220.16,67.20351390922401
263852393,2012-06-10,2012-06-29,L,UNKNOWN,7331,Offline,8641,255.28,159.42,Baby Food,,,,2205874.48,1377548.22,828326.26,37.55092447508618
263882005,2011-02-03,2011-02-27,M,SVN,1270,Online,7404,47.45,31.79,Beverages,Slovenia,Europe,Southern Europe,351319.80000000005,235373.16,115946.64000000004,33.00316122233931
263977277,2016-12-15,2017-01-10,H,IRL,8681,Offline,5597,651.21,524.96,Office Supplies,Ireland,Europe,Northern Europe,3644822.37,2938201.12,706621.25,19.386987300563565
264163959,2016-09-05,2016-09-22,C,LIE,1270,Online,840,47.45,31.79,Beverages,Liechtenstein,Europe,Western Europe,39858.0,26703.6,13154.400000000001,33.00316122233931
264526593,2014-09-30,2014-10-07,H,ROU,3127,Offline,8152,81.73,56.67,Personal Care,Romania,Europe,Eastern Europe,666262.9600000001,461973.84,204289.12000000005,30.661935641747224
264856183,2011-11-27,2011-12-23,L,CYP,4594,Online,5685,9.33,6.92,Fruits,Cyprus,Asia,Western Asia,53041.05,39340.2,13700.850000000006,25.830653804930343
264928710,2016-01-24,2016-01-27,L,EST,2455,Offline,7147,109.28,35.84,Clothes,Estonia,Europe,Northern Europe,781024.16,256148.48,524875.68,67.20351390922401
264959609,2013-09-01,2013-10-18,C,GEO,8969,Online,6291,152.58,97.44,Snacks,Georgia,Asia,Western Asia,959880.78,612995.04,346885.74,36.138419189933146
265191352,2014-08-18,2014-09-26,M,SRB,8969,Offline,4869,152.58,97.44,Snacks,Serbia,Europe,Southern Europe,742912.02,474435.36,268476.66000000003,36.13841918993315
265914475,2015-01-12,2015-02-21,M,MLT,8293,Online,8857,437.2,263.33,Cosmetics,Malta,Europe,Southern Europe,3872280.4,2332313.81,1539966.5899999999,39.76898444647758
266614854,2013-09-23,2013-10-10,M,SRB,7940,Online,6115,668.27,502.54,Household,Serbia,Europe,Southern Europe,4086471.05,3073032.1,1013438.9499999997,24.799856345489093
266638886,2014-05-22,2014-06-19,C,AND,7940,Online,3227,668.27,502.54,Household,Andorra,Europe,Southern Europe,2156507.29,1621696.58,534810.71,24.799856345489097
268373954,2010-02-25,2010-02-28,H,AUT,8681,Online,6672,651.21,524.96,Office Supplies,Austria,Europe,Western Europe,4344873.12,3502533.12,842340.0,19.386987300563565
270358788,2014-12-11,2015-01-24,M,ALB,1270,Offline,4028,47.45,31.79,Beverages,Albania,Europe,Southern Europe,191128.6,128050.12,63078.48000000001,33.00316122233931
272361218,2010-06-26,2010-07-03,C,PRT,8969,Offline,6592,152.58,97.44,Snacks,Portugal,Europe,Southern Europe,1005807.3600000001,642324.48,363482.8800000001,36.13841918993316
272425591,2011-03-04,2011-03-21,L,DNK,4594,Online,5641,9.33,6.92,Fruits,Denmark,Europe,Northern Europe,52630.53,39035.72,13594.809999999998,25.830653804930325
273662412,2010-07-20,2010-07-23,C,BGR,8875,Online,1644,421.89,364.69,Meat,Bulgaria,Europe,Eastern Europe,693587.16,599550.36,94036.80000000005,13.558036455000124
273940503,2011-09-14,2011-10-19,L,ROU,2103,Online,3937,205.7,117.11,Cereal,Romania,Europe,Eastern Europe,809840.8999999999,461062.07,348778.8299999999,43.06757413709285
274694526,2017-04-13,2017-05-11,C,MLT,3127,Offline,7069,81.73,56.67,Personal Care,Malta,Europe,Southern Europe,577749.37,400600.23000000004,177149.13999999996,30.661935641747206
274989354,2012-05-28,2012-07-10,M,SWE,8969,Online,4316,152.58,97.44,Snacks,Sweden,Europe,Northern Europe,658535.28,420551.04,237984.24000000005,36.13841918993316
276784074,2015-03-21,2015-04-15,C,DEU,2455,Online,5413,109.28,35.84,Clothes,Germany,Europe,Western Europe,591532.64,194001.92,397530.72,67.20351390922401
276850593,2011-08-21,2011-09-03,L,MLT,7331,Offline,5097,255.28,159.42,Baby Food,Malta,Europe,Southern Europe,1301162.16,812563.74,488598.4199999999,37.55092447508618
278513133,2010-10-25,2010-11-05,H,MKD,4594,Online,7080,9.33,6.92,Fruits,Macedonia,Europe,Southern Europe,66056.4,48993.6,17062.799999999996,25.830653804930325
279338395,2014-01-10,2014-02-24,L,RUS,2103,Online,1293,205.7,117.11,Cereal,Russia,Europe,Eastern Europe,265970.1,151423.23,114546.86999999997,43.06757413709285
